Timestep,P1UDT942-P1UHS0_1247X.1,P1UDT942-P1UHS0_1247X.2,P1UDT942-P1UHS0_1247X.3
6/11/2018 14:30,-5.48E-08,-2.09439518,2.094395046
6/11/2018 14:45,-5.48E-08,-2.09439518,2.094395046
6/11/2018 15:00,-5.56E-08,-2.09439518,2.094395044
6/11/2018 15:15,-5.66E-08,-2.094395181,2.094395043
6/11/2018 15:30,-5.57E-08,-2.094395177,2.094395044
6/11/2018 15:45,-5.69E-08,-2.094395177,2.094395042
6/11/2018 16:00,-5.75E-08,-2.094395177,2.094395041
6/11/2018 16:15,-5.83E-08,-2.094395176,2.09439504
6/11/2018 16:30,-5.90E-08,-2.094395175,2.094395039
6/11/2018 16:45,-5.94E-08,-2.094395174,2.094395038
6/11/2018 17:00,-5.98E-08,-2.094395174,2.094395037
6/11/2018 17:15,-6.01E-08,-2.094395173,2.094395035
6/11/2018 17:30,-6.00E-08,-2.094395173,2.094395035
6/11/2018 17:45,-5.97E-08,-2.09439517,2.094395034
6/11/2018 18:00,-6.07E-08,-2.094395169,2.094395033
6/11/2018 18:15,-6.12E-08,-2.094395169,2.094395032
6/11/2018 18:30,-6.21E-08,-2.094395169,2.094395031
6/11/2018 18:45,-6.08E-08,-2.094395167,2.094395032
6/12/2018 7:00,-6.41E-08,-2.094395174,2.094395032
6/12/2018 7:15,-6.45E-08,-2.094395174,2.094395033
6/12/2018 7:30,-6.40E-08,-2.094395176,2.094395034
6/12/2018 7:45,-6.34E-08,-2.094395177,2.094395035
6/12/2018 8:00,-6.21E-08,-2.094395177,2.094395036
6/12/2018 8:15,-6.06E-08,-2.094395178,2.094395038
6/12/2018 8:30,-5.91E-08,-2.094395177,2.09439504
6/12/2018 8:45,-5.83E-08,-2.094395177,2.094395041
6/12/2018 9:00,-5.73E-08,-2.094395178,2.094395043
6/12/2018 9:15,-5.67E-08,-2.094395177,2.094395044
6/12/2018 9:30,-5.59E-08,-2.094395177,2.094395046
6/12/2018 9:45,-5.52E-08,-2.094395178,2.094395047
6/12/2018 10:00,-5.47E-08,-2.094395178,2.094395048
6/12/2018 10:15,-5.45E-08,-2.094395178,2.094395049
6/12/2018 10:30,-5.37E-08,-2.094395178,2.09439505
6/12/2018 10:45,-5.37E-08,-2.094395179,2.09439505
6/12/2018 11:00,-5.46E-08,-2.094395179,2.094395049
6/12/2018 11:15,-5.46E-08,-2.094395179,2.094395049
6/12/2018 11:30,-5.72E-08,-2.09439518,2.094395049
6/12/2018 11:45,-5.56E-08,-2.09439518,2.094395048
6/12/2018 12:00,-5.50E-08,-2.094395181,2.094395048
6/12/2018 12:15,-5.33E-08,-2.094395179,2.094395049
6/12/2018 12:30,-5.30E-08,-2.094395179,2.094395049
6/12/2018 12:45,-5.39E-08,-2.09439518,2.094395048
6/12/2018 13:00,-5.43E-08,-2.094395181,2.094395048
6/12/2018 13:15,-5.57E-08,-2.094395182,2.094395046
6/12/2018 13:30,-5.64E-08,-2.094395182,2.094395046
6/12/2018 13:45,-5.75E-08,-2.094395183,2.094395044
6/12/2018 14:00,-5.70E-08,-2.094395183,2.094395044
6/12/2018 14:15,-5.63E-08,-2.094395181,2.094395046
6/12/2018 14:30,-5.58E-08,-2.094395181,2.094395046
6/12/2018 14:45,-5.58E-08,-2.094395182,2.094395046
6/12/2018 15:00,-5.62E-08,-2.094395181,2.094395045
6/12/2018 15:15,-5.68E-08,-2.094395181,2.094395044
6/12/2018 15:30,-5.59E-08,-2.094395178,2.094395044
6/12/2018 15:45,-5.67E-08,-2.094395178,2.094395042
6/12/2018 16:00,-5.71E-08,-2.094395177,2.094395041
6/12/2018 16:15,-5.79E-08,-2.094395176,2.09439504
6/12/2018 16:30,-5.87E-08,-2.094395177,2.094395039
6/12/2018 16:45,-5.91E-08,-2.094395176,2.094395038
6/12/2018 17:00,-5.98E-08,-2.094395174,2.094395036
6/12/2018 17:15,-6.09E-08,-2.094395174,2.094395035
6/12/2018 17:30,-6.08E-08,-2.094395173,2.094395034
6/12/2018 17:45,-6.00E-08,-2.094395172,2.094395034
6/12/2018 18:00,-6.05E-08,-2.094395171,2.094395033
6/12/2018 18:15,-6.09E-08,-2.094395169,2.094395032
6/12/2018 18:30,-6.21E-08,-2.094395169,2.094395031
6/12/2018 18:45,-6.07E-08,-2.094395167,2.094395032
6/13/2018 7:00,-6.35E-08,-2.094395171,2.09439503
6/13/2018 7:15,-6.37E-08,-2.094395172,2.09439503
6/13/2018 7:30,-6.36E-08,-2.094395172,2.094395031
6/13/2018 7:45,-6.37E-08,-2.094395173,2.094395031
6/13/2018 8:00,-6.32E-08,-2.094395173,2.094395032
6/13/2018 8:15,-6.28E-08,-2.094395174,2.094395033
6/13/2018 8:30,-6.38E-08,-2.094395174,2.094395034
6/13/2018 8:45,-6.20E-08,-2.094395174,2.094395035
6/13/2018 9:00,-6.16E-08,-2.094395174,2.094395036
6/13/2018 9:15,-6.07E-08,-2.094395174,2.094395037
6/13/2018 9:30,-6.01E-08,-2.094395174,2.094395038
6/13/2018 9:45,-5.90E-08,-2.094395174,2.094395041
6/13/2018 10:00,-5.74E-08,-2.094395175,2.094395044
6/13/2018 10:15,-5.62E-08,-2.094395174,2.094395045
6/13/2018 10:30,-5.47E-08,-2.094395175,2.094395047
6/13/2018 10:45,-5.39E-08,-2.094395175,2.094395049
6/13/2018 11:00,-5.26E-08,-2.094395174,2.094395051
6/13/2018 11:15,-5.17E-08,-2.094395174,2.094395052
6/13/2018 11:30,-5.17E-08,-2.094395175,2.094395053
6/13/2018 11:45,-4.90E-08,-2.094395175,2.094395055
6/13/2018 12:00,-4.93E-08,-2.094395176,2.094395055
6/13/2018 12:15,-4.87E-08,-2.094395175,2.094395055
6/13/2018 12:30,-4.81E-08,-2.094395174,2.094395056
6/13/2018 12:45,-4.79E-08,-2.094395174,2.094395056
6/13/2018 13:00,-4.82E-08,-2.094395174,2.094395056
6/13/2018 13:15,-4.95E-08,-2.094395176,2.094395055
6/13/2018 13:30,-5.01E-08,-2.094395176,2.094395054
6/13/2018 13:45,-5.09E-08,-2.094395177,2.094395053
6/13/2018 14:00,-5.11E-08,-2.094395177,2.094395053
6/13/2018 14:15,-5.14E-08,-2.094395177,2.094395052
6/13/2018 14:30,-5.15E-08,-2.094395178,2.094395052
6/13/2018 14:45,-5.13E-08,-2.094395178,2.094395052
6/13/2018 15:00,-5.19E-08,-2.094395177,2.094395051
6/13/2018 15:15,-5.27E-08,-2.094395177,2.09439505
6/13/2018 15:30,-5.19E-08,-2.094395175,2.09439505
6/13/2018 15:45,-5.32E-08,-2.094395175,2.094395049
6/13/2018 16:00,-5.40E-08,-2.094395175,2.094395047
6/13/2018 16:15,-5.48E-08,-2.094395174,2.094395046
6/13/2018 16:30,-5.58E-08,-2.094395173,2.094395045
6/13/2018 16:45,-5.66E-08,-2.094395172,2.094395044
6/13/2018 17:00,-5.80E-08,-2.094395171,2.094395042
6/13/2018 17:15,-5.94E-08,-2.094395171,2.09439504
6/13/2018 17:30,-5.86E-08,-2.09439517,2.094395039
6/13/2018 17:45,-5.79E-08,-2.094395169,2.094395039
6/13/2018 18:00,-5.85E-08,-2.094395169,2.094395038
6/13/2018 18:15,-5.90E-08,-2.094395167,2.094395037
6/13/2018 18:30,-5.97E-08,-2.094395167,2.094395036
6/13/2018 18:45,-5.87E-08,-2.094395165,2.094395036
6/14/2018 7:00,-6.43E-08,-2.094395171,2.094395033
6/14/2018 7:15,-6.38E-08,-2.094395171,2.094395033
6/14/2018 7:30,-6.40E-08,-2.094395172,2.094395033
6/14/2018 7:45,-6.40E-08,-2.094395173,2.094395033
6/14/2018 8:00,-6.32E-08,-2.094395173,2.094395033
6/14/2018 8:15,-6.31E-08,-2.094395173,2.094395034
6/14/2018 8:30,-6.29E-08,-2.094395173,2.094395034
6/14/2018 8:45,-6.26E-08,-2.094395174,2.094395034
6/14/2018 9:00,-6.27E-08,-2.094395174,2.094395034
6/14/2018 9:15,-6.31E-08,-2.094395174,2.094395033
6/14/2018 9:30,-6.31E-08,-2.094395175,2.094395033
6/14/2018 9:45,-6.31E-08,-2.094395174,2.094395034
6/14/2018 10:00,-6.19E-08,-2.094395174,2.094395035
6/14/2018 10:15,-6.16E-08,-2.094395174,2.094395036
6/14/2018 10:30,-6.16E-08,-2.094395174,2.094395036
6/14/2018 10:45,-6.15E-08,-2.094395174,2.094395036
6/14/2018 11:00,-6.11E-08,-2.094395174,2.094395036
6/14/2018 11:15,-6.08E-08,-2.094395174,2.094395036
6/14/2018 11:30,-6.18E-08,-2.094395174,2.094395036
6/14/2018 11:45,-5.93E-08,-2.094395174,2.094395038
6/14/2018 12:00,-5.81E-08,-2.094395174,2.094395041
6/14/2018 12:15,-5.74E-08,-2.094395173,2.094395041
6/14/2018 12:30,-5.74E-08,-2.094395172,2.094395041
6/14/2018 12:45,-5.78E-08,-2.094395172,2.094395041
6/14/2018 13:00,-5.84E-08,-2.094395173,2.09439504
6/14/2018 13:15,-5.96E-08,-2.094395174,2.094395038
6/14/2018 13:30,-6.04E-08,-2.094395174,2.094395037
6/14/2018 13:45,-6.02E-08,-2.094395174,2.094395038
6/14/2018 14:00,-5.92E-08,-2.094395174,2.094395039
6/14/2018 14:15,-5.72E-08,-2.094395175,2.094395042
6/14/2018 14:30,-5.55E-08,-2.094395175,2.094395044
6/14/2018 14:45,-5.24E-08,-2.094395174,2.094395049
6/14/2018 15:00,-4.96E-08,-2.094395173,2.094395053
6/14/2018 15:15,-4.97E-08,-2.094395173,2.094395053
6/14/2018 15:30,-4.95E-08,-2.094395171,2.094395054
6/14/2018 15:45,-5.04E-08,-2.09439517,2.094395053
6/14/2018 16:00,-4.99E-08,-2.09439517,2.094395052
6/14/2018 16:15,-5.15E-08,-2.09439517,2.09439505
6/14/2018 16:30,-5.27E-08,-2.094395169,2.094395049
6/14/2018 16:45,-5.34E-08,-2.09439517,2.094395047
6/14/2018 17:00,-5.40E-08,-2.094395169,2.094395046
6/14/2018 17:15,-5.50E-08,-2.094395168,2.094395044
6/14/2018 17:30,-5.55E-08,-2.094395167,2.094395042
6/14/2018 17:45,-5.57E-08,-2.094395167,2.094395041
6/14/2018 18:00,-5.61E-08,-2.094395165,2.09439504
6/14/2018 18:15,-5.58E-08,-2.094395164,2.09439504
6/14/2018 18:30,-5.63E-08,-2.094395164,2.094395039
6/14/2018 18:45,-5.52E-08,-2.094395162,2.09439504
6/15/2018 7:00,-2.70E-08,-2.094395135,2.094395068
6/15/2018 7:15,-2.58E-08,-2.094395135,2.09439507
6/15/2018 7:30,-2.51E-08,-2.094395137,2.094395071
6/15/2018 7:45,-2.43E-08,-2.094395137,2.094395072
6/15/2018 8:00,-2.28E-08,-2.094395136,2.094395075
6/15/2018 8:15,-2.19E-08,-2.094395136,2.094395076
6/15/2018 8:30,-2.03E-08,-2.094395136,2.094395078
6/15/2018 8:45,-1.92E-08,-2.094395136,2.09439508
6/15/2018 9:00,-1.82E-08,-2.094395136,2.094395082
6/15/2018 9:15,-1.70E-08,-2.094395136,2.094395083
6/15/2018 9:30,-1.65E-08,-2.094395137,2.094395084
6/15/2018 9:45,-1.57E-08,-2.094395137,2.094395086
6/15/2018 10:00,-1.46E-08,-2.094395138,2.094395088
6/15/2018 10:15,-1.28E-08,-2.094395136,2.09439509
6/15/2018 10:30,-1.19E-08,-2.094395136,2.094395092
6/15/2018 10:45,-1.23E-08,-2.094395137,2.094395091
6/15/2018 11:00,-1.16E-08,-2.094395136,2.094395092
6/15/2018 11:15,-1.15E-08,-2.094395136,2.094395092
6/15/2018 11:30,-1.24E-08,-2.094395136,2.094395092
6/15/2018 11:45,-1.17E-08,-2.094395136,2.094395092
6/15/2018 12:00,-1.21E-08,-2.094395137,2.094395091
6/15/2018 12:15,-1.07E-08,-2.094395135,2.094395092
6/15/2018 12:30,-9.89E-09,-2.094395134,2.094395093
6/15/2018 12:45,-1.06E-08,-2.094395134,2.094395094
6/15/2018 13:00,-1.23E-08,-2.094395134,2.094395091
6/15/2018 13:15,-1.60E-08,-2.094395135,2.094395085
6/15/2018 13:30,-1.92E-08,-2.094395136,2.094395079
6/15/2018 13:45,-2.00E-08,-2.094395136,2.094395077
6/15/2018 14:00,-2.22E-08,-2.094395136,2.094395075
6/15/2018 14:15,-1.96E-08,-2.094395136,2.094395079
6/15/2018 14:30,-1.67E-08,-2.094395136,2.094395082
6/15/2018 14:45,-1.56E-08,-2.094395136,2.094395085
6/15/2018 15:00,-1.39E-08,-2.094395136,2.094395088
6/15/2018 15:15,-1.60E-08,-2.094395136,2.094395085
6/15/2018 15:30,-1.91E-08,-2.094395136,2.094395081
6/15/2018 15:45,-1.87E-08,-2.094395136,2.094395081
6/15/2018 16:00,-1.79E-08,-2.094395136,2.09439508
6/15/2018 16:15,-2.04E-08,-2.094395137,2.094395078
6/15/2018 16:30,-2.15E-08,-2.094395137,2.094395077
6/15/2018 16:45,-2.14E-08,-2.094395136,2.094395076
6/15/2018 17:00,-2.32E-08,-2.094395136,2.094395075
6/15/2018 17:15,-2.39E-08,-2.094395136,2.094395074
6/15/2018 17:30,-2.41E-08,-2.094395136,2.094395072
6/15/2018 17:45,-2.52E-08,-2.094395136,2.094395071
6/15/2018 18:00,-2.49E-08,-2.094395135,2.094395071
6/15/2018 18:15,-2.58E-08,-2.094395136,2.094395069
6/15/2018 18:30,-2.73E-08,-2.094395136,2.094395067
6/15/2018 18:45,-2.83E-08,-2.094395135,2.094395066
6/16/2018 7:00,-1.96E-08,-2.094395124,2.094395078
6/16/2018 7:15,-1.81E-08,-2.094395125,2.09439508
6/16/2018 7:30,-1.75E-08,-2.094395125,2.094395081
6/16/2018 7:45,-1.76E-08,-2.094395124,2.094395082
6/16/2018 8:00,-1.74E-08,-2.094395125,2.094395083
6/16/2018 8:15,-1.65E-08,-2.094395125,2.094395084
6/16/2018 8:30,-1.56E-08,-2.094395124,2.094395085
6/16/2018 8:45,-1.51E-08,-2.094395124,2.094395086
6/16/2018 9:00,-1.33E-08,-2.094395124,2.094395088
6/16/2018 9:15,-1.33E-08,-2.094395124,2.094395088
6/16/2018 9:30,-1.40E-08,-2.094395125,2.094395088
6/16/2018 9:45,-1.34E-08,-2.094395124,2.094395089
6/16/2018 10:00,-1.26E-08,-2.094395124,2.09439509
6/16/2018 10:15,-1.22E-08,-2.094395124,2.09439509
6/16/2018 10:30,-1.19E-08,-2.094395124,2.094395091
6/16/2018 10:45,-9.10E-09,-2.094395124,2.094395095
6/16/2018 11:00,-5.60E-09,-2.094395124,2.0943951
6/16/2018 11:15,-2.62E-09,-2.094395124,2.094395105
6/16/2018 11:30,-2.44E-09,-2.094395124,2.094395107
6/16/2018 11:45,-1.63E-09,-2.094395124,2.094395106
6/16/2018 12:00,-1.59E-09,-2.094395125,2.094395106
6/16/2018 12:15,-1.72E-09,-2.094395125,2.094395106
6/16/2018 12:30,-1.49E-09,-2.094395124,2.094395106
6/16/2018 12:45,-1.38E-09,-2.094395123,2.094395107
6/16/2018 13:00,-1.27E-09,-2.094395124,2.094395106
6/16/2018 13:15,-2.02E-09,-2.094395124,2.094395106
6/16/2018 13:30,-1.77E-09,-2.094395124,2.094395106
6/16/2018 13:45,-1.54E-09,-2.094395124,2.094395106
6/16/2018 14:00,-2.22E-09,-2.094395124,2.094395106
6/16/2018 14:15,-2.07E-09,-2.094395124,2.094395106
6/16/2018 14:30,-2.69E-09,-2.094395124,2.094395106
6/16/2018 14:45,-5.71E-09,-2.094395125,2.094395105
6/16/2018 15:00,-6.30E-09,-2.094395125,2.094395104
6/16/2018 15:15,-6.62E-09,-2.094395124,2.094395102
6/16/2018 15:30,-8.42E-09,-2.094395125,2.094395101
6/16/2018 15:45,-9.29E-09,-2.094395125,2.094395099
6/16/2018 16:00,-9.76E-09,-2.094395125,2.094395097
6/16/2018 16:15,-1.18E-08,-2.094395125,2.094395095
6/16/2018 16:30,-1.26E-08,-2.094395125,2.094395094
6/16/2018 16:45,-1.29E-08,-2.094395125,2.094395092
6/16/2018 17:00,-1.47E-08,-2.094395125,2.09439509
6/16/2018 17:15,-1.38E-08,-2.094395126,2.094395088
6/16/2018 17:30,-1.46E-08,-2.094395126,2.094395086
6/16/2018 17:45,-1.65E-08,-2.094395127,2.094395084
6/16/2018 18:00,-1.79E-08,-2.094395127,2.094395082
6/16/2018 18:15,-1.88E-08,-2.094395126,2.09439508
6/16/2018 18:30,-2.03E-08,-2.094395126,2.094395078
6/16/2018 18:45,-2.12E-08,-2.094395126,2.094395077
6/17/2018 7:00,-5.44E-08,-2.094395157,2.094395041
6/17/2018 7:15,-5.59E-08,-2.094395159,2.09439504
6/17/2018 7:30,-5.51E-08,-2.094395159,2.094395041
6/17/2018 7:45,-5.50E-08,-2.09439516,2.094395041
6/17/2018 8:00,-5.45E-08,-2.09439516,2.094395042
6/17/2018 8:15,-5.42E-08,-2.09439516,2.094395043
6/17/2018 8:30,-5.38E-08,-2.09439516,2.094395043
6/17/2018 8:45,-5.35E-08,-2.09439516,2.094395045
6/17/2018 9:00,-5.26E-08,-2.094395161,2.094395046
6/17/2018 9:15,-5.11E-08,-2.09439516,2.094395048
6/17/2018 9:30,-4.98E-08,-2.09439516,2.09439505
6/17/2018 9:45,-4.92E-08,-2.094395161,2.09439505
6/17/2018 10:00,-4.80E-08,-2.094395161,2.094395051
6/17/2018 10:15,-4.71E-08,-2.094395161,2.094395052
6/17/2018 10:30,-4.63E-08,-2.09439516,2.094395054
6/17/2018 10:45,-4.42E-08,-2.09439516,2.094395056
6/17/2018 11:00,-4.21E-08,-2.094395161,2.09439506
6/17/2018 11:15,-4.23E-08,-2.09439516,2.094395059
6/17/2018 11:30,-4.39E-08,-2.09439516,2.094395058
6/17/2018 11:45,-4.23E-08,-2.094395161,2.094395059
6/17/2018 12:00,-4.16E-08,-2.09439516,2.094395061
6/17/2018 12:15,-4.07E-08,-2.094395159,2.094395062
6/17/2018 12:30,-3.97E-08,-2.094395158,2.094395063
6/17/2018 12:45,-4.02E-08,-2.094395158,2.094395062
6/17/2018 13:00,-4.12E-08,-2.094395159,2.09439506
6/17/2018 13:15,-4.30E-08,-2.09439516,2.094395058
6/17/2018 13:30,-4.46E-08,-2.094395161,2.094395056
6/17/2018 13:45,-4.59E-08,-2.094395162,2.094395055
6/17/2018 14:00,-4.68E-08,-2.094395162,2.094395053
6/17/2018 14:15,-4.71E-08,-2.094395163,2.094395053
6/17/2018 14:30,-4.74E-08,-2.094395162,2.094395052
6/17/2018 14:45,-4.60E-08,-2.094395162,2.094395054
6/17/2018 15:00,-4.47E-08,-2.094395162,2.094395056
6/17/2018 15:15,-4.38E-08,-2.094395162,2.094395057
6/17/2018 15:30,-4.34E-08,-2.094395161,2.094395058
6/17/2018 15:45,-4.37E-08,-2.09439516,2.094395057
6/17/2018 16:00,-4.50E-08,-2.09439516,2.094395055
6/17/2018 16:15,-4.59E-08,-2.09439516,2.094395054
6/17/2018 16:30,-4.70E-08,-2.09439516,2.094395053
6/17/2018 16:45,-4.75E-08,-2.09439516,2.094395052
6/17/2018 17:00,-4.79E-08,-2.094395159,2.094395051
6/17/2018 17:15,-4.78E-08,-2.094395159,2.09439505
6/17/2018 17:30,-4.75E-08,-2.094395158,2.09439505
6/17/2018 17:45,-4.78E-08,-2.094395158,2.094395049
6/17/2018 18:00,-4.87E-08,-2.094395158,2.094395047
6/17/2018 18:15,-4.89E-08,-2.094395157,2.094395046
6/17/2018 18:30,-5.02E-08,-2.094395156,2.094395045
6/17/2018 18:45,-4.95E-08,-2.094395155,2.094395046
6/18/2018 7:00,-5.40E-08,-2.094395157,2.094395039
6/18/2018 7:15,-5.46E-08,-2.094395158,2.094395038
6/18/2018 7:30,-5.58E-08,-2.094395159,2.094395038
6/18/2018 7:45,-5.59E-08,-2.09439516,2.094395038
6/18/2018 8:00,-5.50E-08,-2.09439516,2.094395039
6/18/2018 8:15,-5.49E-08,-2.09439516,2.094395039
6/18/2018 8:30,-5.45E-08,-2.09439516,2.094395039
6/18/2018 8:45,-5.45E-08,-2.094395159,2.094395039
6/18/2018 9:00,-5.46E-08,-2.09439516,2.094395039
6/18/2018 9:15,-5.44E-08,-2.094395161,2.094395039
6/18/2018 9:30,-5.44E-08,-2.09439516,2.094395039
6/18/2018 9:45,-5.41E-08,-2.09439516,2.09439504
6/18/2018 10:00,-5.32E-08,-2.094395161,2.094395041
6/18/2018 10:15,-5.24E-08,-2.09439516,2.094395042
6/18/2018 10:30,-5.08E-08,-2.09439516,2.094395044
6/18/2018 10:45,-5.06E-08,-2.09439516,2.094395044
6/18/2018 11:00,-5.02E-08,-2.09439516,2.094395044
6/18/2018 11:15,-4.99E-08,-2.094395159,2.094395044
6/18/2018 11:30,-5.08E-08,-2.094395159,2.094395044
6/18/2018 11:45,-4.98E-08,-2.094395159,2.094395045
6/18/2018 12:00,-4.93E-08,-2.094395159,2.094395046
6/18/2018 12:15,-4.86E-08,-2.09439516,2.094395046
6/18/2018 12:30,-4.79E-08,-2.094395158,2.094395047
6/18/2018 12:45,-4.64E-08,-2.094395157,2.094395049
6/18/2018 13:00,-4.53E-08,-2.094395158,2.094395051
6/18/2018 13:15,-4.43E-08,-2.094395159,2.094395053
6/18/2018 13:30,-4.43E-08,-2.094395159,2.094395055
6/18/2018 13:45,-4.69E-08,-2.09439516,2.094395054
6/18/2018 14:00,-4.66E-08,-2.09439516,2.094395053
6/18/2018 14:15,-4.38E-08,-2.094395161,2.094395055
6/18/2018 14:30,-4.25E-08,-2.094395162,2.094395056
6/18/2018 14:45,-4.05E-08,-2.094395161,2.09439506
6/18/2018 15:00,-3.83E-08,-2.094395161,2.094395062
6/18/2018 15:15,-3.96E-08,-2.094395161,2.09439506
6/18/2018 15:30,-4.08E-08,-2.09439516,2.094395059
6/18/2018 15:45,-4.16E-08,-2.09439516,2.094395057
6/18/2018 16:00,-4.21E-08,-2.094395159,2.094395057
6/18/2018 16:15,-4.37E-08,-2.094395159,2.094395055
6/18/2018 16:30,-4.46E-08,-2.094395158,2.094395054
6/18/2018 16:45,-4.50E-08,-2.094395158,2.094395053
6/18/2018 17:00,-4.58E-08,-2.094395158,2.094395052
6/18/2018 17:15,-4.66E-08,-2.094395157,2.09439505
6/18/2018 17:30,-4.69E-08,-2.094395156,2.094395049
6/18/2018 17:45,-4.80E-08,-2.094395156,2.094395048
6/18/2018 18:00,-4.92E-08,-2.094395154,2.094395048
6/18/2018 18:15,-4.87E-08,-2.094395154,2.094395047
6/18/2018 18:30,-4.86E-08,-2.094395153,2.094395046
6/18/2018 18:45,-4.77E-08,-2.094395152,2.094395047
6/19/2018 7:00,-5.41E-08,-2.094395156,2.09439504
6/19/2018 7:15,-5.42E-08,-2.094395157,2.094395039
6/19/2018 7:30,-5.46E-08,-2.094395158,2.094395039
6/19/2018 7:45,-5.44E-08,-2.094395159,2.094395039
6/19/2018 8:00,-5.44E-08,-2.094395159,2.09439504
6/19/2018 8:15,-5.34E-08,-2.09439516,2.09439504
6/19/2018 8:30,-5.26E-08,-2.09439516,2.09439504
6/19/2018 8:45,-5.16E-08,-2.094395159,2.094395041
6/19/2018 9:00,-5.06E-08,-2.094395159,2.094395043
6/19/2018 9:15,-4.90E-08,-2.09439516,2.094395046
6/19/2018 9:30,-4.71E-08,-2.094395159,2.094395049
6/19/2018 9:45,-4.66E-08,-2.094395159,2.094395049
6/19/2018 10:00,-4.65E-08,-2.094395159,2.09439505
6/19/2018 10:15,-4.62E-08,-2.094395159,2.094395051
6/19/2018 10:30,-4.58E-08,-2.094395159,2.094395052
6/19/2018 10:45,-4.70E-08,-2.094395159,2.094395053
6/19/2018 11:00,-4.58E-08,-2.094395159,2.094395055
6/19/2018 11:15,-4.45E-08,-2.094395158,2.094395055
6/19/2018 11:30,-4.34E-08,-2.094395158,2.094395056
6/19/2018 11:45,-4.15E-08,-2.094395158,2.094395057
6/19/2018 12:00,-4.07E-08,-2.094395159,2.094395058
6/19/2018 12:15,-3.67E-08,-2.094395158,2.094395064
6/19/2018 12:30,-3.33E-08,-2.094395156,2.094395069
6/19/2018 12:45,-3.28E-08,-2.094395156,2.094395069
6/19/2018 13:00,-3.30E-08,-2.094395156,2.094395069
6/19/2018 13:15,-3.44E-08,-2.094395157,2.094395068
6/19/2018 13:30,-3.53E-08,-2.094395159,2.094395067
6/19/2018 13:45,-3.60E-08,-2.094395159,2.094395066
6/19/2018 14:00,-3.64E-08,-2.09439516,2.094395065
6/19/2018 14:15,-3.66E-08,-2.09439516,2.094395065
6/19/2018 14:30,-3.69E-08,-2.09439516,2.094395065
6/19/2018 14:45,-3.75E-08,-2.09439516,2.094395065
6/19/2018 15:00,-3.81E-08,-2.09439516,2.094395064
6/19/2018 15:15,-3.89E-08,-2.09439516,2.094395063
6/19/2018 15:30,-4.01E-08,-2.094395161,2.094395061
6/19/2018 15:45,-4.19E-08,-2.09439516,2.09439506
6/19/2018 16:00,-4.29E-08,-2.094395159,2.094395058
6/19/2018 16:15,-4.25E-08,-2.094395159,2.094395057
6/19/2018 16:30,-4.36E-08,-2.094395158,2.094395056
6/19/2018 16:45,-4.46E-08,-2.094395158,2.094395055
6/19/2018 17:00,-4.66E-08,-2.09439516,2.094395052
6/19/2018 17:15,-4.76E-08,-2.094395159,2.09439505
6/19/2018 17:30,-4.80E-08,-2.094395159,2.094395049
6/19/2018 17:45,-4.82E-08,-2.094395158,2.094395048
6/19/2018 18:00,-4.84E-08,-2.094395156,2.094395047
6/19/2018 18:15,-4.86E-08,-2.094395155,2.094395047
6/19/2018 18:30,-4.96E-08,-2.094395155,2.094395045
6/19/2018 18:45,-4.82E-08,-2.094395153,2.094395046
6/20/2018 7:00,-5.21E-08,-2.094395158,2.094395042
6/20/2018 7:15,-5.21E-08,-2.094395157,2.094395042
6/20/2018 7:30,-5.22E-08,-2.094395159,2.094395041
6/20/2018 7:45,-5.21E-08,-2.09439516,2.094395041
6/20/2018 8:00,-5.14E-08,-2.094395159,2.094395042
6/20/2018 8:15,-5.21E-08,-2.094395159,2.094395043
6/20/2018 8:30,-5.18E-08,-2.094395159,2.094395042
6/20/2018 8:45,-5.13E-08,-2.094395159,2.094395043
6/20/2018 9:00,-5.26E-08,-2.094395159,2.094395043
6/20/2018 9:15,-5.09E-08,-2.09439516,2.094395044
6/20/2018 9:30,-4.95E-08,-2.094395159,2.094395045
6/20/2018 9:45,-4.81E-08,-2.094395159,2.094395047
6/20/2018 10:00,-4.75E-08,-2.094395159,2.094395049
6/20/2018 10:15,-4.39E-08,-2.094395159,2.094395054
6/20/2018 10:30,-4.01E-08,-2.094395159,2.094395059
6/20/2018 10:45,-3.74E-08,-2.094395158,2.094395064
6/20/2018 11:00,-3.51E-08,-2.094395159,2.094395067
6/20/2018 11:15,-3.50E-08,-2.094395159,2.094395067
6/20/2018 11:30,-3.60E-08,-2.094395158,2.094395067
6/20/2018 11:45,-3.53E-08,-2.094395158,2.094395066
6/20/2018 12:00,-3.57E-08,-2.094395159,2.094395066
6/20/2018 12:15,-3.51E-08,-2.094395158,2.094395067
6/20/2018 12:30,-3.42E-08,-2.094395157,2.094395068
6/20/2018 12:45,-3.49E-08,-2.094395158,2.094395067
6/20/2018 13:00,-3.47E-08,-2.094395158,2.094395068
6/20/2018 13:15,-3.68E-08,-2.09439516,2.094395066
6/20/2018 13:30,-3.80E-08,-2.094395161,2.094395064
6/20/2018 13:45,-3.85E-08,-2.094395161,2.094395064
6/20/2018 14:00,-3.87E-08,-2.094395161,2.094395064
6/20/2018 14:15,-3.89E-08,-2.094395161,2.094395063
6/20/2018 14:30,-3.92E-08,-2.094395162,2.094395063
6/20/2018 14:45,-3.94E-08,-2.094395162,2.094395063
6/20/2018 15:00,-3.96E-08,-2.094395162,2.094395062
