Timestep,P1UDT942-P1UHS0_1247X.1,P1UDT942-P1UHS0_1247X.2,P1UDT942-P1UHS0_1247X.3,P1ULV4109.1,P1ULV4109.2,P1ULV4112.2,P1ULV4136.1,P1ULV4136.2,P1ULV4138.1,P1ULV7543.1,P1ULV4139.1,P1ULV4139.2,P1ULV4140.1,P1ULV4140.2,P1ULV7633.2,P1ULV4197.1,P1ULV4155.1,P1ULV4155.2,P1ULV4193.1,P1ULV4193.2,P1ULV4196.1,P1ULV4196.2,P1ULV7544.1,P1ULV7544.2,P1ULV7547.2,P1ULV4153.1,P1ULV4153.2,P1ULV4154.1,P1ULV4154.3,P1ULV7531.1,P1ULV7531.2,P1ULV7531.3,P1ULV4189.1,P1ULV4189.2,P1ULV4189.3,P1ULV4188.2,P1ULV4188.3,P1ULV4132.2
6/8/2018 7:30,7392.528459,7392.52838,7392.528422,120.1200703,121.2166481,122.4126679,122.6373043,122.7180734,121.708086,122.0798319,122.1192665,122.2054828,122.2187285,123.7524481,127.0966856,125.0584474,128.5775694,122.300283,123.1640585,123.5339447,120.1307529,120.4577851,117.6437988,122.2183667,122.4550907,277.1962238,277.1646147,280.8399316,280.8398491,281.2321062,277.8215,272.3360586,279.6995227,279.6583926,279.7184995,280.7153775,279.475661,277.8854248
6/8/2018 7:45,7402.565913,7402.565827,7402.565884,120.2882886,121.3863822,122.5750647,122.8199962,122.8985242,121.8542861,122.2340383,122.2746298,122.3617116,122.6957767,124.2359439,128.169385,125.2657131,128.7101333,122.4279347,123.4716448,123.6912432,120.2987062,120.6282118,117.7892797,122.3700394,122.7585961,277.5645718,277.5294125,281.2152619,281.2198359,281.6155964,278.1876867,272.7129745,280.074854,280.0363682,280.1007844,281.0629369,279.8261662,280.1012694
6/8/2018 8:00,7388.912142,7388.912047,7388.912118,120.0693081,121.1654282,122.3425853,122.5882796,122.6673893,121.6087439,121.9845425,122.0298729,122.1184932,122.7780699,124.3198823,128.8283454,125.0684874,128.3831167,122.1197176,123.386593,123.8115965,120.0844009,120.4149963,117.5574243,122.1296045,122.701438,277.04384,277.004248,280.6883283,280.6986294,281.1001925,277.662577,272.2182692,279.548612,279.5126878,279.5814739,280.5056168,279.2760232,279.0904619
6/8/2018 8:15,7412.264139,7412.264036,7412.264119,120.4533431,121.5529567,122.7290017,122.9790558,123.0585156,122.1875192,122.3957193,122.4336179,122.520595,123.297044,124.8511602,129.6435259,125.4362574,128.8558109,122.5682931,123.9409651,124.0145963,120.4729217,120.8062234,117.9287184,122.5151739,123.1353919,277.9569165,277.9126034,281.5922403,281.6046999,281.998031,278.5316689,273.0881744,280.4424719,280.4072983,280.4787581,281.4021552,280.1709651,279.6580639
6/8/2018 8:30,7401.051215,7401.05111,7401.051198,120.2724836,121.3704274,122.5410303,122.7250699,122.8145269,121.8337025,122.2040005,122.2438039,122.331143,123.2772663,124.8320967,129.94939,125.2455995,128.6600825,122.3821446,123.8435045,124.0860676,120.2853137,120.6196305,117.7471726,122.3267444,122.9260757,277.5542139,277.5114712,281.1575002,281.1716337,281.5704866,278.1060853,272.6760916,280.0101793,279.9772268,280.0496216,280.9896791,279.7614305,278.9573749
6/8/2018 8:45,7382.464751,7382.464647,7382.464741,119.9706659,121.0658812,122.2305255,122.4608107,122.5433269,121.4964229,121.8784691,121.9237463,122.0122899,123.1306979,124.6843585,130.1034641,124.9459919,128.3385955,122.0762197,123.6157162,124.138548,119.9758558,120.3108969,117.4493834,122.0174995,122.608786,276.8715884,276.8296423,280.4435108,280.4601189,280.8578953,277.4041969,271.9926968,279.299217,279.2687355,279.3425506,280.2830561,279.05962,277.9964047
6/8/2018 9:00,7403.539873,7403.53977,7403.539877,120.3137704,121.4121428,122.5770851,122.8055408,122.8886933,121.8191659,122.2158206,122.2625734,122.3520272,123.7439915,125.3057604,131.2329244,125.3310674,128.6144436,122.3452523,124.0861315,124.291511,120.3338293,120.6710552,117.7838547,122.3650343,122.9493928,277.6789264,277.6404931,281.2313267,281.255982,281.6468443,278.1938206,272.7709454,280.0899965,280.064162,280.1403112,281.0858259,279.8611642,278.561099
6/8/2018 9:15,7420.776067,7420.775942,7420.77607,120.5967226,121.6977106,122.8475552,123.0488859,123.1386274,121.9698942,122.4987108,122.5479298,122.6378887,124.3037257,125.8730186,132.3282973,125.6519654,128.4219761,122.1977834,124.4932231,124.4384981,120.6384234,120.974863,118.0052616,122.6009328,123.3221871,278.3549829,278.2998385,281.8796111,281.9124902,282.3101164,278.819064,273.4132236,280.7328353,280.7063678,280.7891343,281.7522055,280.5312135,277.4494938
6/8/2018 9:30,7386.990712,7386.990595,7386.990722,120.0467071,121.1427515,122.2867673,122.5234079,122.6077213,121.553385,121.9396783,121.9903175,122.0801548,124.0114528,125.5775877,132.5200022,125.1104029,128.359984,122.0999044,124.0327843,124.4885078,120.1012171,120.4375066,117.4780253,122.0524497,122.7668274,277.1196335,277.0730518,280.5950757,280.6228867,281.02648,277.548639,272.1695156,279.6382485,279.6164533,279.6986504,280.4706058,279.2552082,276.1116851
6/8/2018 9:45,7382.984944,7382.984831,7382.984966,119.9775074,121.0730767,122.2178404,122.4457187,122.5314878,121.4981809,121.8706766,121.9228735,122.012861,124.2141859,125.7835227,133.2339969,125.0722343,128.3271917,122.0660041,124.0707907,124.5874345,120.0491856,120.3864007,117.4591213,122.0276972,122.7009537,276.9951013,276.9529919,280.433772,280.4664205,280.8637102,277.3940595,272.0212492,279.4424118,279.4252373,279.5089214,280.3022984,279.0893162,275.899617
6/8/2018 10:00,7394.865239,7394.865118,7394.86527,120.1706196,121.2680752,122.4077438,122.5983542,122.6909654,121.7077494,122.0669123,122.1206452,122.2109157,124.8983394,126.4776273,134.8562072,125.3277275,128.5196301,122.2498362,124.4592205,124.7965177,120.2614538,120.6016476,117.644764,122.2209028,122.9039746,277.4875956,277.4428041,280.8809937,280.9194454,281.3180694,277.8269805,272.4653488,279.9699142,279.9575872,280.0461802,280.7446555,279.5348507,276.2972885
6/8/2018 10:15,7388.185153,7388.18503,7388.185203,120.0625527,121.159125,122.2921827,122.5417867,122.6262805,121.6682606,121.9553518,122.0104619,122.1007416,125.3221108,126.9082535,136.2977962,125.2731277,128.414198,122.1489853,124.5496564,124.9886481,120.1713159,120.5135214,117.5364149,122.108666,122.7827489,277.28552,277.2412772,280.6219675,280.6681786,281.0577754,277.5684815,272.2273502,279.5715183,279.5661084,279.6593761,280.4721364,279.2685274,275.8875876
6/8/2018 10:30,7400.438275,7400.43815,7400.438335,120.25408,121.3526796,122.4913549,122.7229294,122.8107449,121.868908,122.1572446,122.2137999,122.3042741,125.8764226,127.4709093,137.5381817,125.5168716,128.6292905,122.353425,124.8882782,125.1415046,120.3740086,120.7186882,117.7296929,122.3097934,122.9748072,277.7790957,277.7361805,281.0825107,281.1341577,281.52835,278.0313798,272.690904,280.0616657,280.0607943,280.1570856,280.958759,279.7561238,276.2276132
6/8/2018 10:45,7410.990855,7410.990725,7410.990918,120.4125538,121.5130159,122.6624507,122.9116777,123.0012502,122.032237,122.3331776,122.3912335,122.4818567,126.2670635,127.8674119,138.3512689,125.7186912,128.8101768,122.5256126,125.1466515,125.2396046,120.5499725,120.8971569,117.9053239,122.4915591,123.1468138,278.2075348,278.1617776,281.4836804,281.5366228,281.9578438,278.4470375,273.1071586,281.3829232,281.3837931,281.4818834,281.4094129,280.2069852,276.506895
6/8/2018 11:00,7437.928646,7437.928517,7437.928707,120.8280322,121.9329175,123.1119306,123.4030504,123.4862933,122.4643943,122.7790155,122.8387343,122.929695,126.7177558,128.3239196,138.8327325,126.1735041,129.2746034,122.9676195,125.6000747,125.2836861,120.9875788,121.3370816,118.3436639,122.946287,123.5968335,279.2263411,279.1800754,282.5061837,282.5578292,283.0202824,279.4992743,274.1347834,282.2857684,282.2866226,282.3845822,282.4719653,281.2644138,277.4102853
6/8/2018 11:15,7404.339081,7404.338959,7404.339145,120.2607274,121.3609888,122.581222,122.7826876,122.8417161,121.8538387,122.2236372,122.2845051,122.3751518,126.1408699,127.7397678,138.1940785,125.6023536,128.7062548,122.4266809,125.0313728,125.2254937,120.411844,120.766697,117.8202733,122.4018562,123.0185254,277.9604354,277.9212376,281.2270235,281.2764554,281.7715388,278.2751122,272.9233708,281.0734461,281.0753793,281.1711166,281.245687,280.0416177,275.8929528
6/8/2018 11:30,7429.799398,7429.79926,7429.799458,120.6638388,121.7681084,123.0451111,123.4627029,123.5168193,122.2259685,122.642945,122.7057775,122.7968283,126.5700548,128.1744531,138.6564536,126.0332808,128.5352285,122.3078338,125.4606037,125.2678357,120.811206,121.1691042,118.2300687,122.8270434,123.426138,278.8862138,278.8280841,282.2718256,282.3289257,282.7434506,279.2362255,273.8733387,282.0270839,282.0260567,282.1265172,282.2279605,281.0240963,276.3982521
6/8/2018 11:45,7474.397106,7474.39697,7474.397169,121.3765758,122.4876535,123.7344464,124.1793362,124.2342152,122.8896804,123.3777133,123.442341,123.5340122,127.3377749,128.9517511,139.4856399,126.7885905,129.3603875,123.0846923,126.2116601,125.3411901,121.5103056,121.872816,118.9432645,123.5677946,124.1493203,280.5096293,280.4542446,283.8955189,283.9532092,284.4210481,280.8965311,275.5003032,282.9742674,282.9736194,283.0748875,283.9176998,282.7065739,277.93041
6/8/2018 12:00,7442.443037,7442.442907,7442.443087,120.8460894,121.9527296,123.2158003,123.6765892,123.7307963,122.288759,122.856775,122.92252,123.0138357,126.5722464,128.1760321,138.2742599,126.2263123,129.2120419,122.9139255,125.5966643,125.2121864,120.9520447,121.3120511,118.4472876,123.0522907,123.6302778,279.2467334,279.1951296,282.9349877,282.9774696,283.8588052,280.3377424,274.936031,281.9292232,281.9257578,282.0224562,283.5635125,282.3490868,276.6385847
6/8/2018 12:15,7420.953924,7420.953795,7420.953947,120.4814632,121.5851814,122.8886358,123.3227877,123.3768374,121.9385598,122.5741674,122.6219349,122.7062574,125.5630622,127.1495989,135.8253054,125.7921016,128.920254,122.6344465,124.9444349,124.8869386,120.5450784,120.9027593,118.1162313,122.7080831,123.2837268,278.367433,278.3114287,281.8903763,281.9172543,283.613068,280.0930037,274.6742784,281.0816553,281.0675472,281.1591276,282.3831678,281.1690309,275.8618513
6/8/2018 12:30,7392.536169,7392.536041,7392.536211,120.0266611,121.1261576,122.3692388,122.8497826,122.9036256,121.4789864,122.0371642,122.1051193,122.1959264,125.487547,127.0740096,136.6299556,125.4286847,128.4300794,122.1680126,124.6498917,125.0233231,120.113209,120.4709333,117.668818,122.2429665,122.8185187,277.4068066,277.3549882,281.3704553,281.4069171,282.5139375,279.008489,273.6256948,279.8867613,279.8799418,279.9750234,281.2796263,280.0743075,275.1117752
6/8/2018 12:45,7406.739931,7406.73978,7406.739968,120.2660077,121.3676259,122.6020739,123.0531271,123.1094028,121.7724493,122.5236322,122.5213481,122.5880651,126.2277537,127.8262119,138.2189177,125.6910318,128.6641747,122.3913478,125.055767,125.213673,120.3725855,120.7321725,117.8953946,122.4781059,123.0666138,278.0855959,278.0182909,282.1341549,282.1687609,283.0799755,279.5308741,274.1665566,280.5818051,280.5754994,280.6765504,282.1893053,280.9858152,275.6687278
6/8/2018 13:00,7426.809233,7426.809093,7426.809286,120.5903603,121.6948651,122.9762867,123.380784,123.4372146,122.1193762,122.600796,122.6715962,122.7631154,126.7147025,128.3182034,138.7537515,126.0440982,128.8631658,122.5913675,125.402324,125.2553033,120.7061784,121.0671733,118.2156449,122.8107447,123.3966731,278.9202306,278.8619411,282.6508129,282.6967673,283.3890134,279.8519868,274.4802707,281.3033776,281.3016125,281.403371,282.9787635,281.7724077,276.4058575
6/8/2018 13:15,7394.00042,7394.000271,7394.000474,120.0576446,121.1571743,122.3792225,122.8336189,122.8896123,121.4926072,122.0927837,122.1504813,122.2386501,126.0998834,127.6943242,138.1140535,125.5595104,127.9141409,121.7166767,124.8462916,125.1978971,120.1759841,120.535821,117.684848,122.259556,122.834682,277.7363163,277.6709871,281.4093202,281.4622108,281.7227841,278.2058933,272.8755165,279.9486297,279.9457581,280.0499282,281.4460179,280.2492839,275.2133247
6/8/2018 13:30,7428.056476,7428.056337,7428.056525,120.5889922,121.6939122,122.950069,123.400758,123.4570088,122.0171128,122.8687573,122.8643702,122.9312668,126.6615007,128.2651387,138.7125843,126.0562668,128.9982405,122.7107229,125.419028,125.253173,120.715047,121.0768788,118.2276419,122.8236827,123.3901569,279.0307935,278.9739629,282.5980458,282.6395425,283.0149279,279.495445,274.1225548,281.383942,281.3817199,281.4819441,282.5967136,281.3907603,276.4491523
6/8/2018 13:45,7426.716253,7426.716127,7426.716312,120.5470664,121.6520825,122.9774761,123.3753614,123.4316032,121.8840982,122.596696,122.6630135,122.7543128,126.6570783,128.2607573,138.6807434,126.004244,128.9658237,122.6805341,125.394181,125.2487507,120.6774325,121.0395969,118.2061665,122.8016223,123.3562414,278.9658359,278.9198981,282.2916638,282.3355646,282.9611338,279.4584467,274.0704032,281.3055818,281.3067345,281.404327,282.9057798,281.6956153,276.3757756
6/8/2018 14:00,7398.417954,7398.417843,7398.418013,120.0642077,121.16526,122.4651147,122.9030536,122.9590821,121.291084,122.1567826,122.2122495,122.3007684,125.711886,127.3018704,137.0140816,125.5534567,128.4645276,122.2043609,124.7824874,125.0670082,120.1972475,120.5572525,117.761543,122.3395508,122.8710192,277.8563403,277.8190338,281.2269643,281.2670021,281.850885,278.3922889,272.9949059,280.1245172,280.1238531,280.2157676,281.7233974,280.5128642,275.2923449
6/8/2018 14:15,7409.506101,7409.505977,7409.50613,120.2258287,121.3288195,122.6504835,123.0512213,123.1101608,121.4779056,122.553866,122.5345649,122.602338,125.4382402,127.0249995,135.8862376,125.6129219,128.6050441,122.3412735,124.7938304,124.9101924,120.3590548,120.7157213,117.9416211,122.5263443,123.0747362,278.3227059,278.2720228,281.89016,281.9175264,282.2894306,278.8052478,273.3966367,280.6867353,280.6755871,280.7651641,282.2443433,281.0287391,275.5435195
6/8/2018 14:30,7390.582308,7390.582183,7390.582322,119.9173272,121.0175121,122.3821797,122.7376859,122.7964745,121.1650902,121.9969616,122.0436398,122.1357679,124.8237645,126.4009026,134.5302414,125.2538867,128.2446662,122.0006464,124.3382201,124.7411825,120.042976,120.3964821,117.644187,122.2170531,122.7773392,277.7433628,277.689372,280.9196795,280.9430385,281.5886437,278.0947379,272.7026172,279.9478926,279.9317177,280.0194766,281.6322223,280.4174327,274.8594683
6/8/2018 14:45,7415.082828,7415.082705,7415.082833,120.3159035,121.4196478,122.7391974,123.1454909,123.2044741,121.5637685,122.4360749,122.4718837,122.5616395,124.8104022,126.385832,133.8818945,125.7048305,128.6616736,122.3979116,124.6162252,124.6483816,120.4362369,120.7885151,118.0378539,122.6260065,123.199196,278.8680378,278.8135773,281.8701983,281.8898223,282.5054754,279.0062771,273.5869354,280.7713683,280.7508585,280.8362321,282.4276708,281.2066471,277.5581722
6/8/2018 15:00,7453.244104,7453.243966,7453.244091,120.9395813,122.0489445,123.3728601,123.7841255,123.8434101,122.1880004,123.2923273,123.2795602,123.3470641,125.3915645,126.9764686,134.4071357,126.2642741,129.294082,123.0013434,125.2431831,124.6982279,121.0617513,121.4149918,118.6445219,123.2563895,123.8585886,280.6432095,280.5757018,283.5695241,283.58093,283.976328,280.4385129,274.9972635,282.3587281,282.3329793,282.4189418,283.9065552,282.6791413,279.13492
6/8/2018 15:15,7409.43098,7409.430864,7409.430985,120.2309556,121.3336866,122.6971027,122.7392192,122.8026236,121.4450654,122.3291661,122.3901836,122.480541,124.6564583,126.230425,133.4624756,125.5212578,128.5722117,122.3125867,124.4774034,124.5950386,120.3086662,120.6680549,117.9502533,122.5352716,123.0322379,278.5871435,278.5420564,281.6299179,281.649441,282.3047682,278.8059142,273.384074,280.6716805,280.6503194,280.7332899,282.3835929,281.1602822,277.4503244
6/8/2018 15:30,7401.247386,7401.247253,7401.247372,120.1018904,121.2032927,122.509226,122.8136468,122.8826883,121.3111504,122.2283226,122.2794996,122.3671752,124.0904365,125.656049,132.2244294,125.412813,128.0203857,121.817815,124.2035742,124.4448969,120.1555816,120.5132619,117.8174935,122.3974994,122.8398739,278.3039555,278.2389579,281.3041747,281.3225904,281.981854,278.4796083,273.0670701,280.2507838,280.2211337,280.3056151,281.9621665,280.7421303,277.2366584
6/8/2018 15:45,7383.432514,7383.43238,7383.432479,119.8154397,120.9140611,122.2221361,122.5671991,122.635982,121.0183427,122.1452412,122.1382524,122.2046091,123.4764573,125.0357823,131.0037846,124.9967959,127.9168196,121.704546,123.7706779,124.2807139,119.8493102,120.2048153,117.5417308,122.1106858,122.5507608,278.0081387,277.9388742,280.914622,280.9183305,281.3165814,277.8220967,272.4057818,279.7205111,279.6848088,279.7646256,281.2751538,280.0533936,276.6877442
6/8/2018 16:00,7452.227276,7452.227158,7452.227244,120.9353886,122.044097,123.4101941,123.6981827,123.7688517,122.1443816,123.0557182,123.1142624,123.2039798,124.5150896,126.08599,131.7464044,126.1498734,129.3322724,123.0345846,124.8348885,124.3075791,120.9529149,121.3110828,118.6450721,123.256575,123.8034797,280.2075226,280.1507919,283.2719412,283.2744237,283.9448374,280.4316913,274.9495309,282.3060659,282.2717226,282.3484823,284.0768691,282.8390073,279.3094525
6/8/2018 16:15,7397.310637,7397.310522,7397.310606,120.0482523,121.1486471,122.4519144,122.7132733,122.7947182,121.2159601,122.1761343,122.2260569,122.3128963,123.523756,125.0774659,130.6739362,125.2987979,128.3256415,122.0804425,123.8186916,124.1192376,119.9879174,120.354767,117.7765667,122.3539687,122.8238678,278.15192,278.0983485,281.2035342,281.207281,281.8372345,278.3599428,272.9093298,280.1055222,280.0701628,280.1474021,282.0241519,280.7965023,277.2142361
6/8/2018 16:30,7418.143278,7418.143156,7418.14323,120.3866336,121.4900439,122.8182859,123.0917157,123.1682025,121.5594208,122.7239839,122.7180725,122.7845832,123.6718467,125.2273094,130.4576067,125.5598125,128.7015515,122.437289,124.0380493,124.0249541,120.0416172,120.4611693,118.1168168,122.70707,123.1686,279.4428643,279.3829329,282.2364315,282.2292892,282.6446319,279.1609435,273.6756269,281.0800344,281.0352962,281.1139236,282.8488001,281.6190568,278.0516392
6/8/2018 16:45,7404.239392,7404.23927,7404.239345,120.1630812,121.2643381,122.6210368,122.8484485,122.9261467,121.3338551,122.2750033,122.3320608,122.4204234,123.2393109,124.7877045,129.4845644,125.3020939,127.9292969,121.7423627,123.6789998,123.8750933,119.8020696,120.2193217,117.8980483,122.4796593,123.0172338,278.7245498,278.6616283,281.453991,281.4566188,282.1229569,278.6520524,273.1733365,280.6313513,280.5843682,280.6631746,282.2506031,281.0237629,277.4916967
6/8/2018 17:00,7408.684609,7408.684501,7408.684553,120.2347528,121.3365554,122.699937,122.9189368,122.9973326,121.4063244,122.3741333,122.4242863,122.5107589,122.9513769,124.4954054,128.6647386,125.4025199,128.5001579,122.2484428,123.6229602,123.7522193,119.8616905,120.2775212,117.9721253,122.5573861,123.0993135,278.7290082,278.6764572,281.6463545,281.6361606,282.2885894,278.8262839,273.3225033,280.8023551,280.7536456,280.8262647,282.3551995,281.1215452,277.6585653
6/8/2018 17:15,7436.100452,7436.100339,7436.100379,120.6821922,121.7879671,123.1767145,123.3453245,123.4280465,121.8429264,123.0294525,123.03226,123.0984315,123.1104137,124.6580418,128.2986052,125.7579142,129.0042598,122.7257862,123.9546,123.6725385,120.2632408,120.6850897,118.3488372,122.9563561,123.4562292,280.2488238,280.1912391,282.9216287,282.90299,283.3501534,279.8744277,274.3405544,281.8470259,281.7918988,281.8621107,283.5331118,282.2912981,278.9584304
6/8/2018 17:30,7417.954578,7417.954482,7417.954504,120.3970343,121.4998473,122.8837905,122.9963935,123.0865707,121.5471926,122.7194806,122.7251264,122.7920891,122.5581665,124.0974327,127.1193175,125.4264304,128.6966327,122.432861,123.5123811,123.5026708,120.2297398,120.5954003,118.1459064,122.7358921,123.1456304,279.7474061,279.6993917,282.0248725,282.0061442,282.6802735,279.2355054,273.6945428,281.1601547,281.1087041,281.1704217,282.8339187,281.5862638,278.5925266
6/8/2018 17:45,7408.467946,7408.46784,7408.467859,120.2556036,121.356755,122.727981,122.83903,122.9292593,121.3956633,122.5649238,122.5710122,122.6378853,122.0477831,123.5799986,126.0753737,125.2855686,128.1461073,121.9369033,123.2260975,123.3585028,120.0719572,120.4351367,117.9960866,122.5801835,123.0022552,279.3958707,279.3371701,281.6823968,281.6646567,282.3399742,278.8912636,273.3585475,281.3922657,281.3351958,281.3966933,282.4844405,281.2381103,278.375773
6/8/2018 18:00,7445.085692,7445.085583,7445.085598,120.8620956,121.9684373,123.3377717,123.4491628,123.5394632,121.9993275,123.1492031,123.1620954,123.2317361,122.408244,123.9447108,125.9853378,125.874195,128.5625638,122.3494938,123.724612,123.3092907,120.6619184,121.0251085,118.5820163,123.1888075,123.6201499,280.814575,280.7513408,283.2629824,283.2457497,283.7510253,280.2856217,274.722279,282.7858853,282.7249239,282.78561,283.8921685,282.6383127,280.1207829
6/8/2018 18:15,7433.270615,7433.270522,7433.270518,120.6557814,121.7605626,123.1443647,123.232232,123.3226872,121.8152611,122.9430655,122.9582917,123.0292296,122.0215407,123.5518415,125.1479255,125.6516417,128.7554547,122.4982785,123.4149908,123.1768621,120.4892417,120.8448786,118.3980235,122.9976633,123.4106696,280.2940537,280.2430898,282.6667304,282.6420978,283.3281724,279.8825067,274.3083033,282.3387367,282.2782368,282.3332847,283.4665453,282.2088609,279.8496737
6/8/2018 18:30,7416.696124,7416.696041,7416.696024,120.3976798,121.4997019,122.8769095,122.9898774,123.0744996,121.4439892,122.6950754,122.7033261,122.7706978,121.467699,122.9917605,124.1519929,125.3330348,128.5866323,122.3297858,123.0342568,123.0437931,120.2392477,120.5913834,118.074138,122.6615416,123.153219,279.6508444,279.6072226,282.0946978,282.0658476,282.7139095,279.2972123,273.716779,281.7107996,281.6498084,281.6994032,282.8728953,281.6121987,279.3493161
6/8/2018 18:45,7368.310215,7368.310128,7368.310108,119.61441,120.7089837,122.0715944,122.1858413,122.2698653,120.6535464,121.8518368,121.8391142,121.9056691,120.4705629,121.9818702,122.7474152,124.3899761,127.4364678,121.2631875,122.1406826,122.872039,119.472051,119.8193386,117.2983761,121.8556445,122.3499933,277.8872517,277.8372355,280.2790871,280.2512553,280.2881771,276.896453,271.3636843,279.8737362,279.8090212,279.8569697,281.060236,279.8059941,277.644444
6/9/2018 7:00,7421.82932,7421.829259,7421.829286,120.9381334,122.039002,123.1140561,123.2437458,123.3099272,122.2327065,122.5896494,122.6316452,122.7186988,122.9751999,124.5106432,127.2620184,125.7128568,128.8697072,122.5966134,123.6223627,123.5528193,121.1358962,121.4285593,118.1577225,122.7534844,123.4083367,278.3535752,278.3258462,284.331389,284.3282946,287.125047,283.6761382,278.0272448,284.3739373,284.3421026,284.3905251,281.867901,280.6111822,278.5552066
6/9/2018 7:15,7400.294552,7400.294481,7400.294524,120.5845783,121.6823259,122.7521762,122.8533409,122.9245413,121.6784974,122.211405,122.2574953,122.3458168,122.8694645,124.4054407,127.6254858,125.3693452,128.1303819,121.9155752,123.3929252,123.6464366,120.7773746,121.0738796,117.8060214,122.3880053,123.0464985,277.5338482,277.4999882,283.4985342,283.5041705,286.2909006,282.8444817,277.22606,283.547873,283.5180196,283.5703834,281.0395108,279.7907935,278.4445972
6/9/2018 7:30,7402.130884,7402.130822,7402.130864,120.6137583,121.7117481,122.7852201,122.875149,122.9476999,121.5396306,122.2570363,122.2954954,122.3823483,123.2103938,124.7508429,128.5483263,125.4453454,128.7216422,122.440446,123.5688126,123.7946339,120.6857914,120.9990883,117.8347592,122.4174883,123.0674823,277.5985994,277.5770715,283.5743028,283.5732637,286.3599748,282.9178873,277.294392,283.6142852,283.5889234,283.6423503,281.1027172,279.8552979,277.8338885
6/9/2018 7:45,7386.61929,7386.619229,7386.619284,120.3594899,121.4552156,122.5254074,122.6135407,122.6862637,121.2842245,121.987101,122.0264701,122.1138363,123.2741319,124.8159311,129.210327,125.220045,128.5041455,122.2289923,123.4558189,123.91518,120.4154187,120.7348705,117.5752254,122.1483625,122.7970006,277.0073542,276.9897631,282.9755107,282.9803852,285.7527143,282.3211982,276.7175142,283.0118059,282.9911151,283.0474804,280.4726787,279.2314478,275.2219414
6/9/2018 8:00,7447.095009,7447.094944,7447.095012,121.3429983,122.4477787,123.5252346,123.5621676,123.643804,122.2764885,122.9634474,123.0076511,123.0973331,124.5867802,126.1457863,131.1441328,126.2758445,129.5492974,123.2235161,124.6071267,124.1562788,121.409883,121.7338505,118.5257396,123.1362594,123.7955472,279.2691242,279.2510619,285.2869479,285.2967124,288.0967169,284.6273444,278.990797,285.3285582,285.3109933,285.3710545,282.7365675,281.4888228,278.3280236
6/9/2018 8:15,7388.507225,7388.507157,7388.507235,120.3910919,121.4871769,122.5523074,122.585781,122.6637438,121.4344049,122.0182961,122.055024,122.1421912,123.7196511,125.2723744,130.475992,125.2874452,128.527672,122.2520497,123.7810913,124.2126194,120.4622984,120.7855956,117.5936547,122.167761,122.8216938,277.1047846,277.0857204,283.0465941,283.0611534,285.8306261,282.3827009,276.8032505,283.0798642,283.0644705,283.1261004,280.5194147,279.2834463,274.9627882
6/9/2018 8:30,7397.557996,7397.557924,7397.558016,120.5386895,121.6361686,122.6997991,122.7240242,122.803854,121.488299,122.1619735,122.2005978,122.2883375,124.2375619,125.7978103,131.6956042,125.4846545,128.6804662,122.3976674,124.108613,124.4040065,120.6297676,120.9554866,117.7344952,122.3142472,122.9674758,277.4807035,277.4618387,283.3930015,283.4121622,286.1819434,282.7243972,277.150419,283.4256442,283.4148588,283.4796081,280.8798005,279.6455471,276.0897182
6/9/2018 8:45,7397.129639,7397.129562,7397.129671,120.5303359,121.627839,122.6884991,122.7052743,122.7867937,121.4766447,122.1381271,122.1820216,122.2711031,124.7003332,126.2682892,133.0628354,125.502508,128.6682845,122.3863167,124.2899246,124.5921354,120.6420619,120.9699789,117.7238398,122.3032986,122.9563895,277.5014028,277.4813516,283.3556428,283.3803743,286.1683726,282.7004733,277.1432783,283.4045668,283.3989065,283.4676942,280.863193,279.6333682,275.4426099
6/9/2018 9:00,7438.904161,7438.904081,7438.904203,121.2087046,122.3124832,123.379156,123.3870273,123.4706294,122.1596915,122.8199902,122.8654088,122.9556157,125.7457504,127.3283744,134.8123144,126.2330857,129.3919207,123.0747987,125.1275804,124.7976667,121.3327523,121.6642613,118.386952,122.9922584,123.6469415,279.094477,279.0749067,284.9436536,284.9734485,287.7843026,284.2932488,278.715016,285.0036131,285.002093,285.0740795,282.4541798,281.2204271,277.5338585
6/9/2018 9:15,7400.744479,7400.744413,7400.744546,120.5807162,121.678915,122.747303,122.4131878,122.5044466,121.3818165,122.1830651,122.2304724,122.3205,125.465069,127.0437002,135.1600497,125.6746533,128.7371799,122.4517097,124.6147754,124.862771,120.7255435,121.0545613,117.7383255,122.3239282,123.0064873,277.6828476,277.6832417,283.4789119,283.5196777,286.2933702,282.8386801,277.2862784,283.5366431,283.5442526,283.6162475,281.0272895,279.8004469,276.4565328
6/9/2018 9:30,7367.911199,7367.911125,7367.911269,120.0428884,121.1363035,122.1998346,122.1497654,122.2346298,120.9775797,121.6389324,121.6876782,121.7775781,125.2042634,126.7819532,135.4448483,125.0979552,128.1635732,121.9061027,124.1727076,124.9189597,120.1890129,120.5183713,117.2222101,121.7870426,122.4566088,276.4851607,276.4758439,282.1750931,282.2176914,285.0219668,281.5788267,276.062732,282.2752797,282.2845688,282.3600883,279.7758106,278.5584519,274.3081044
